  0.10555556E+00  0.86666667E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11532160E+03  0.94016557E-04  0.12831886E+04  0.43660747E-03  0.15883275E+04  0.99946938E+00  0.54931787E+03  0.99915288E+00  0.12836721E+04  0.84711872E-03  0.12854218E+04  0.21025347E+03  0.99575498E+00  0.41106656E-02  0.55371880E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.49090218E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10555556E+00  0.91111111E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11539096E+03  0.10235143E-03  0.12785969E+04  0.49367860E-03  0.15622781E+04  0.99940397E+00  0.54509979E+03  0.99916467E+00  0.12790941E+04  0.83533491E-03  0.12808582E+04  0.21026078E+03  0.99575311E+00  0.41171350E-02  0.58100758E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.48035349E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10555556E+00  0.95555556E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11544436E+03  0.11075615E-03  0.12742194E+04  0.55793995E-03  0.15381296E+04  0.99933130E+00  0.54115449E+03  0.99917543E+00  0.12747294E+04  0.82456600E-03  0.12765071E+04  0.21026844E+03  0.99575258E+00  0.41218496E-02  0.60750482E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.46980760E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10555556E+00  0.10000000E+02 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11548469E+03  0.11922927E-03  0.12700022E+04  0.63053940E-03  0.15156270E+04  0.99925023E+00  0.53744676E+03  0.99918525E+00  0.12705244E+04  0.81474588E-03  0.12723150E+04  0.21027632E+03  0.99575302E+00  0.41252205E-02  0.63330621E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.45926362E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.60000000E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11419747E+03  0.51480211E-04  0.13210406E+04  0.22430677E-03  0.18047605E+04  0.99972421E+00  0.57618912E+03  0.99897472E+00  0.13214566E+04  0.10252803E-02  0.13230303E+04  0.21023736E+03  0.99583817E+00  0.39875132E-02  0.40853795E-06  0.00000000E+00  0.00000000E+00  0.54848708E-01  0.00000000E+00  0.55433302E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.64444444E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11448748E+03  0.59988952E-04  0.13126141E+04  0.25782328E-03  0.17577604E+04  0.99968219E+00  0.56918198E+03  0.99899406E+00  0.13130614E+04  0.10059424E-02  0.13146598E+04  0.21023424E+03  0.99580975E+00  0.40244457E-02  0.44679827E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.54374869E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.68888889E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11471253E+03  0.68711788E-04  0.13053561E+04  0.29498708E-03  0.17159771E+04  0.99963630E+00  0.56287295E+03  0.99901267E+00  0.13058291E+04  0.98733381E-03  0.13074499E+04  0.21023485E+03  0.99578978E+00  0.40520835E-02  0.48342755E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.53317305E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.73333333E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11488777E+03  0.77603994E-04  0.12989648E+04  0.33630803E-03  0.16785075E+04  0.99958609E+00  0.55714728E+03  0.99903023E+00  0.12994595E+04  0.96977372E-03  0.13011007E+04  0.21023797E+03  0.99577596E+00  0.40728022E-02  0.51855143E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.52260544E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.77777778E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11502433E+03  0.86632427E-04  0.12932238E+04  0.38237637E-03  0.16446410E+04  0.99953099E+00  0.55191340E+03  0.99904660E+00  0.12937372E+04  0.95340267E-03  0.12953970E+04  0.21024281E+03  0.99576666E+00  0.40883220E-02  0.55230193E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.51204500E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.82222222E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11513050E+03  0.95772911E-04  0.12879742E+04  0.43387876E-03  0.16138118E+04  0.99947035E+00  0.54709792E+03  0.99906174E+00  0.12885041E+04  0.93826049E-03  0.12901812E+04  0.21024883E+03  0.99576068E+00  0.40999129E-02  0.58481100E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50149077E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.86666667E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11521252E+03  0.10500877E-03  0.12830978E+04  0.49162090E-03  0.15855630E+04  0.99940337E+00  0.54264086E+03  0.99907567E+00  0.12836426E+04  0.92432887E-03  0.12853357E+04  0.21025564E+03  0.99575715E+00  0.41085183E-02  0.61620619E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.49094175E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.91111111E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11527517E+03  0.11432940E-03  0.12785047E+04  0.55655419E-03  0.15595222E+04  0.99932912E+00  0.53849274E+03  0.99908844E+00  0.12790632E+04  0.91155838E-03  0.12807714E+04  0.21026298E+03  0.99575542E+00  0.41148461E-02  0.64660867E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.48039700E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.95555556E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11532213E+03  0.12372913E-03  0.12741258E+04  0.62980943E-03  0.15353825E+04  0.99924646E+00  0.53461238E+03  0.99910012E+00  0.12746973E+04  0.89988420E-03  0.12764197E+04  0.21027067E+03  0.99575501E+00  0.41194326E-02  0.67613247E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.46985500E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.10000000E+02 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11535627E+03  0.13320633E-03  0.12699072E+04  0.71273953E-03  0.15128888E+04  0.99915405E+00  0.53096519E+03  0.99911076E+00  0.12704913E+04  0.88923543E-03  0.12722272E+04  0.21027858E+03  0.99575557E+00  0.41226872E-02  0.70488376E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.45931489E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.60000000E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11413332E+03  0.57186836E-04  0.13209594E+04  0.24996291E-03  0.18018229E+04  0.99969285E+00  0.56851549E+03  0.99888850E+00  0.13214406E+04  0.11114964E-02  0.13229508E+04  0.21023929E+03  0.99583909E+00  0.39865968E-02  0.45229671E-06  0.00000000E+00  0.00000000E+00  0.95514667E-01  0.00000000E+00  0.55434888E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.64444444E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11441331E+03  0.66651075E-04  0.13125299E+04  0.28757724E-03  0.17548240E+04  0.99964577E+00  0.56163798E+03  0.99890929E+00  0.13130417E+04  0.10907134E-02  0.13145777E+04  0.21023625E+03  0.99581097E+00  0.40232347E-02  0.49469234E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.54376903E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.68888889E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11462901E+03  0.76355071E-04  0.13052692E+04  0.32934828E-03  0.17130446E+04  0.99959430E+00  0.55544547E+03  0.99892930E+00  0.13058064E+04  0.10707034E-02  0.13073656E+04  0.21023692E+03  0.99579126E+00  0.40506110E-02  0.53528567E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.53319781E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.73333333E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11479548E+03  0.86249008E-04  0.12988756E+04  0.37586568E-03  0.16755809E+04  0.99953789E+00  0.54982516E+03  0.99894819E+00  0.12994341E+04  0.10518122E-02  0.13010146E+04  0.21024011E+03  0.99577768E+00  0.40710971E-02  0.57421533E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.52263456E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.77777778E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11492376E+03  0.96295938E-04  0.12931325E+04  0.42781392E-03  0.16417216E+04  0.99947589E+00  0.54468703E+03  0.99896581E+00  0.12937095E+04  0.10341927E-02  0.12953095E+04  0.21024501E+03  0.99576859E+00  0.40864097E-02  0.61162722E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.51207844E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.82222222E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11502208E+03  0.10646889E-03  0.12878811E+04  0.48599145E-03  0.16109004E+04  0.99940754E+00  0.53995907E+03  0.99898211E+00  0.12884745E+04  0.10178896E-02  0.12900925E+04  0.21025107E+03  0.99576279E+00  0.40978157E-02  0.64766717E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50152846E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.86666667E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11509664E+03  0.11674926E-03  0.12830029E+04  0.55133779E-03  0.15826603E+04  0.99933191E+00  0.53558243E+03  0.99899712E+00  0.12836113E+04  0.10028845E-02  0.12852461E+04  0.21025792E+03  0.99575943E+00  0.41062554E-02  0.68247620E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.49098365E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.91111111E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11515215E+03  0.12712521E-03  0.12784082E+04  0.62496564E-03  0.15566285E+04  0.99924791E+00  0.53150858E+03  0.99901087E+00  0.12790305E+04  0.98912541E-03  0.12806810E+04  0.21026530E+03  0.99575785E+00  0.41124341E-02  0.71618847E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.48044307E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.95555556E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11519226E+03  0.13759038E-03  0.12740278E+04  0.70820158E-03  0.15324979E+04  0.99915421E+00  0.52769713E+03  0.99902346E+00  0.12746634E+04  0.97654349E-03  0.12763287E+04  0.21027302E+03  0.99575758E+00  0.41168858E-02  0.74892972E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.46990519E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.10000000E+02 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11521980E+03  0.14814294E-03  0.12698078E+04  0.80263789E-03  0.15100136E+04  0.99904922E+00  0.52411416E+03  0.99903494E+00  0.12704565E+04  0.96506315E-03  0.12721358E+04  0.21028096E+03  0.99575826E+00  0.41200180E-02  0.78081780E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.45936917E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12222222E+00  0.60000000E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11406529E+03  0.63261801E-04  0.13208750E+04  0.27745308E-03  0.17987466E+04  0.99965929E+00  0.56041492E+03  0.99880128E+00  0.13214235E+04  0.11987237E-02  0.13228683E+04  0.21024131E+03  0.99584005E+00  0.39856345E-02  0.49857735E-06  0.00000000E+00  0.00000000E+00  0.14214421E+00  0.00000000E+00  0.55436564E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12222222E+00  0.64444444E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11433467E+03  0.73745765E-04  0.13124422E+04  0.31951601E-03  0.17517487E+04  0.99960674E+00  0.55367508E+03  0.99882349E+00  0.13130208E+04  0.11765085E-02  0.13144923E+04  0.21023837E+03  0.99581225E+00  0.40219628E-02  0.54535436E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.54379051E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12222222E+00  0.68888889E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11454046E+03  0.84497266E-04  0.13051787E+04  0.36630291E-03  0.17099733E+04  0.99954920E+00  0.54760624E+03  0.99884489E+00  0.13057822E+04  0.11551078E-02  0.13072780E+04  0.21023911E+03  0.99579282E+00  0.40490629E-02  0.59014854E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.53322397E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12222222E+00  0.73333333E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11469762E+03  0.95461040E-04  0.12987827E+04  0.41849451E-03  0.16725155E+04  0.99948604E+00  0.54209752E+03  0.99886511E+00  0.12994072E+04  0.11348933E-02  0.13009252E+04  0.21024236E+03  0.99577949E+00  0.40693025E-02  0.63311229E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.52266534E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12222222E+00  0.77777778E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11481713E+03  0.10659584E-03  0.12930373E+04  0.47688203E-03  0.16386638E+04  0.99941652E+00  0.53706114E+03  0.99888397E+00  0.12936802E+04  0.11160325E-02  0.12952185E+04  0.21024731E+03  0.99577062E+00  0.40843990E-02  0.67440629E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.51211376E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12222222E+00  0.82222222E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11490712E+03  0.11787194E-03  0.12877839E+04  0.54239336E-03  0.16078510E+04  0.99933973E+00  0.53242598E+03  0.99890143E+00  0.12884432E+04  0.10985734E-02  0.12900003E+04  0.21025342E+03  0.99576502E+00  0.40956105E-02  0.71419077E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50156829E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12222222E+00  0.86666667E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11497375E+03  0.12926859E-03  0.12829039E+04  0.61612206E-03  0.15796198E+04  0.99925461E+00  0.52813459E+03  0.99891750E+00  0.12835783E+04  0.10824985E-02  0.12851528E+04  0.21026032E+03  0.99576183E+00  0.41038760E-02  0.75262119E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.49102793E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
